,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,ai_impact,tasks,ai_models,ai_workload_ratio,domain
19042,2023,SE,FT,Machine Learning Engineer,127000,USD,127000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19043,2023,SE,FT,Machine Learning Engineer,170000,AUD,114979,AU,100,AU,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19044,2023,SE,FT,Machine Learning Engineer,254000,USD,254000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19045,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19046,2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19047,2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19048,2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19049,2023,SE,FT,Machine Learning Engineer,172040,USD,172040,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19050,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19051,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19052,2023,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19053,2023,SE,FT,Machine Learning Engineer,129000,USD,129000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19054,2023,EN,FT,Machine Learning Engineer,36000,USD,36000,UG,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19055,2023,SE,FT,Machine Learning Engineer,90000,USD,90000,CO,0,CO,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19056,2023,SE,FT,Machine Learning Engineer,70000,USD,70000,CO,0,CO,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19057,2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19058,2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19059,2023,SE,FT,Machine Learning Engineer,65000,EUR,70179,IT,100,US,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19060,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19061,2023,SE,FT,Machine Learning Engineer,80000,USD,80000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19062,2023,MI,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19063,2023,MI,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19064,2023,SE,FT,Machine Learning Engineer,197802,USD,197802,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19065,2023,SE,FT,Machine Learning Engineer,156453,USD,156453,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19066,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19067,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19068,2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19069,2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19070,2023,SE,FT,Machine Learning Engineer,287500,USD,287500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19071,2023,SE,FT,Machine Learning Engineer,212500,USD,212500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19072,2023,SE,FT,Machine Learning Engineer,190027,USD,190027,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19073,2023,SE,FT,Machine Learning Engineer,152022,USD,152022,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19074,2023,SE,FT,Machine Learning Engineer,198000,USD,198000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19075,2023,SE,FT,Machine Learning Engineer,132000,USD,132000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19076,2023,SE,FT,Machine Learning Engineer,170700,USD,170700,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19077,2023,SE,FT,Machine Learning Engineer,113900,USD,113900,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19078,2023,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19079,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19080,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19081,2023,SE,FT,Machine Learning Engineer,80000,USD,80000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19082,2023,SE,FT,Machine Learning Engineer,254000,USD,254000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19083,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19084,2023,SE,FT,Machine Learning Engineer,250944,USD,250944,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19085,2023,SE,FT,Machine Learning Engineer,205318,USD,205318,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19086,2023,SE,FT,Machine Learning Engineer,258800,USD,258800,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19087,2023,SE,FT,Machine Learning Engineer,199200,USD,199200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19088,2023,MI,FT,Machine Learning Engineer,155000,USD,155000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19089,2023,MI,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19090,2023,SE,FT,Machine Learning Engineer,234000,USD,234000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19091,2023,SE,FT,Machine Learning Engineer,208000,USD,208000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19092,2023,SE,FT,Machine Learning Engineer,159350,USD,159350,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19093,2023,SE,FT,Machine Learning Engineer,130100,USD,130100,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19094,2023,SE,FT,Machine Learning Engineer,264400,USD,264400,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19095,2023,SE,FT,Machine Learning Engineer,176300,USD,176300,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19096,2023,EN,FT,Machine Learning Engineer,76000,USD,76000,US,0,US,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19097,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,UA,100,UA,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19098,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,UA,100,UA,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19099,2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19100,2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19101,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19102,2023,SE,FT,Machine Learning Engineer,156000,USD,156000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19103,2023,SE,FT,Machine Learning Engineer,205000,USD,205000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19104,2023,SE,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19105,2023,SE,FT,Machine Learning Engineer,260000,USD,260000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19106,2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19107,2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19108,2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19109,2023,SE,FT,Machine Learning Engineer,227700,USD,227700,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19110,2023,SE,FT,Machine Learning Engineer,154836,USD,154836,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19111,2023,MI,FT,Machine Learning Engineer,285000,USD,285000,US,0,US,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19112,2023,MI,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19113,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19114,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19115,2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19116,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19117,2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19118,2023,SE,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19119,2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19120,2023,SE,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19121,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19122,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19123,2023,SE,FT,Machine Learning Engineer,212800,USD,212800,US,0,US,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19124,2023,SE,FT,Machine Learning Engineer,111600,USD,111600,US,0,US,L,5%,1159,4109,0.282063762472621,Sales & Marketing
19125,2023,SE,FT,Machine Learning Engineer,260000,USD,260000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19126,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19127,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19128,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19129,2023,SE,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19130,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19131,2023,SE,FT,Machine Learning Engineer,158000,USD,158000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19132,2023,SE,FT,Machine Learning Engineer,108000,USD,108000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19133,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19134,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19135,2023,MI,FT,Machine Learning Engineer,70000,EUR,75577,NL,0,NL,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19136,2023,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19137,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19138,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19139,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19140,2023,SE,FT,Machine Learning Engineer,242921,USD,242921,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19141,2023,SE,FT,Machine Learning Engineer,170045,USD,170045,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19142,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19143,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19144,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19145,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19146,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19147,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19148,2023,MI,FT,Machine Learning Engineer,45000,EUR,48585,IT,100,GB,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19149,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19150,2023,SE,FT,Machine Learning Engineer,188000,USD,188000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19151,2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19152,2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19153,2023,MI,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19154,2023,MI,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19155,2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19156,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19157,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19158,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19159,2023,SE,FT,Machine Learning Engineer,238000,USD,238000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19160,2023,SE,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19161,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19162,2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19163,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19164,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19165,2023,SE,FT,Machine Learning Engineer,208450,USD,208450,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19166,2023,SE,FT,Machine Learning Engineer,151600,USD,151600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19167,2023,SE,FT,Machine Learning Engineer,270000,USD,270000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19168,2023,SE,FT,Machine Learning Engineer,232200,USD,232200,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19169,2023,SE,FT,Machine Learning Engineer,370000,USD,370000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19170,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19171,2023,SE,FT,Machine Learning Engineer,178200,USD,178200,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19172,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19173,2023,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19174,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19175,2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19176,2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19177,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19178,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19179,2023,SE,FT,Machine Learning Engineer,265800,USD,265800,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19180,2023,SE,FT,Machine Learning Engineer,165500,USD,165500,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19181,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19182,2023,SE,FT,Machine Learning Engineer,139750,USD,139750,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19183,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19184,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19185,2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19186,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19187,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19188,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19189,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19190,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19191,2023,SE,FT,Machine Learning Engineer,204600,USD,204600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19192,2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19193,2023,MI,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19194,2023,MI,FT,Machine Learning Engineer,85000,USD,85000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19195,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,CA,100,CA,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19196,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19197,2023,SE,FT,Machine Learning Engineer,207611,USD,207611,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19198,2023,SE,FT,Machine Learning Engineer,127876,USD,127876,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19199,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19200,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19201,2023,SE,FT,Machine Learning Engineer,255360,USD,255360,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19202,2023,SE,FT,Machine Learning Engineer,212800,USD,212800,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19203,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19204,2023,SE,FT,Machine Learning Engineer,173400,USD,173400,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19205,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19206,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19207,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19208,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19209,2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19210,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19211,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19212,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19213,2023,SE,FT,Machine Learning Engineer,204600,USD,204600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19214,2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19215,2023,SE,FT,Machine Learning Engineer,340000,USD,340000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19216,2023,SE,FT,Machine Learning Engineer,212000,USD,212000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19217,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19218,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19219,2023,MI,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19220,2023,MI,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19221,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19222,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19223,2023,SE,FT,Machine Learning Engineer,241300,USD,241300,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19224,2023,SE,FT,Machine Learning Engineer,211949,USD,211949,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19225,2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19226,2023,SE,FT,Machine Learning Engineer,123800,USD,123800,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19227,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19228,2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19229,2023,EX,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19230,2023,EX,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19231,2023,SE,FT,Machine Learning Engineer,328133,USD,328133,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19232,2023,SE,FT,Machine Learning Engineer,218755,USD,218755,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19233,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19234,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19235,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19236,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19237,2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,S,5%,1159,4109,0.282063762472621,Sales & Marketing
19238,2023,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,S,5%,1159,4109,0.282063762472621,Sales & Marketing
19239,2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19240,2023,SE,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19241,2023,SE,FT,Machine Learning Engineer,213800,USD,213800,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19242,2023,SE,FT,Machine Learning Engineer,180300,USD,180300,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19243,2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19244,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19245,2023,SE,FT,Machine Learning Engineer,262269,USD,262269,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19246,2023,SE,FT,Machine Learning Engineer,230797,USD,230797,US,100,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19247,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19248,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19249,2023,SE,FT,Machine Learning Engineer,262000,USD,262000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19250,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
19251,2023,SE,FT,Machine Learning Engineer,232200,USD,232200,US,0,US,M,5%,1159,4109,0.282063762472621,Sales & Marketing
